"REF_DATE","GEO","DGUID","Industry","Employment size","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-10","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5304","","","","0"
"2020-11","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5338","","","","0"
"2020-12","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5410","","","","0"
"2021-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5435","","","","0"
"2021-02","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5458","","","","0"
"2021-03","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5502","","","","0"
"2021-04","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5526","","","","0"
"2021-05","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5537","","","","0"
"2021-06","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5542","","","","0"
"2021-07","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5537","","","","0"
"2021-08","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5517","","","","0"
"2021-09","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5486","","","","0"
"2021-10","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5439","","","","0"
"2021-11","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5424","","","","0"
"2021-12","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5347","","","","0"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5301","","","","0"
"2022-02","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5244","","","","0"
"2022-03","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5265","","","","0"
"2022-04","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5301","","","","0"
"2022-05","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5314","","","","0"
"2022-06","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5311","","","","0"
"2022-07","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5316","","","","0"
"2022-08","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5285","","","","0"
"2022-09","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5238","","","","0"
"2022-10","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5261","","","","0"
"2022-11","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5254","","","","0"
"2022-12","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5251","","","","0"
"2023-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5275","","","","0"
"2023-02","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5263","","","","0"
"2023-03","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5210","","","","0"
"2023-04","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5237","","","","0"
"2023-05","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5239","","","","0"
"2023-06","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5263","","","","0"
"2023-07","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5207","","","","0"
"2023-08","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5200","","","","0"
"2023-09","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5204","","","","0"
"2023-10","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5209","","","","0"
"2023-11","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5189","","","","0"
"2023-12","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5190","","","","0"
"2024-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5249","","","","0"
"2024-02","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5210","","","","0"
"2024-03","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5179","","","","0"
"2024-04","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5232","","","","0"
"2024-05","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5204","","","","0"
"2024-06","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5174","","","","0"
"2024-07","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5170","","","","0"
"2024-08","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5149","","","","0"
"2024-09","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5148","","","","0"
"2024-10","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5131","","","","0"
"2024-11","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5111","","","","0"
"2024-12","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5075","","","","0"
"2025-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5042","","","","0"
"2025-02","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5020","","","","0"
"2025-03","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","5006","","","","0"
"2025-04","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","4996","","","","0"
"2025-05","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Total, all employment sizes","Active businesses","Number","223","units","0","v1573696421","1.3.1.1","4995","","","","0"
